358 1660171148 0,239157 0,400000 0,228087 0,250228 0,022928
361 1660171148 0,128860 0,200000 0,128860 0,128860 0,003321
355 1660171148 13,810579 0,400000 13,540598 14,080560 76,321996
373 1660171148 0,249977 0,200000 0,249977 0,249977 0,012498
358 1660171149 0,239157 0,400000 0,228087 0,250228 0,022928
361 1660171149 0,128860 0,200000 0,128860 0,128860 0,003321
355 1660171149 13,810579 0,400000 13,540598 14,080560 76,321996
373 1660171149 0,249977 0,200000 0,249977 0,249977 0,012498
358 1660171150 0,239157 0,400000 0,228087 0,250228 0,022928
361 1660171150 0,128860 0,200000 0,128860 0,128860 0,003321
355 1660171150 13,810579 0,400000 13,540598 14,080560 76,321996
373 1660171150 0,249977 0,200000 0,249977 0,249977 0,012498
370 1660171151 0,292508 0,200000 0,292508 0,292508 0,017112
330 1660171151 0,300505 0,400000 0,285167 0,315843 0,036215
370 1660171152 0,292508 0,200000 0,292508 0,292508 0,017112
330 1660171152 0,300505 0,400000 0,285167 0,315843 0,036215
348 1660171200 0,299022 0,600000 0,256603 0,334965 0,054275
348 1660171199 0,299022 0,600000 0,256603 0,334965 0,054275
348 1660171198 0,299022 0,600000 0,256603 0,334965 0,054275
348 1660171197 0,299022 0,600000 0,256603 0,334965 0,054275
348 1660171196 0,299022 0,600000 0,256603 0,334965 0,054275
348 1660171195 0,288878 0,200000 0,288878 0,288878 0,016690
348 1660171194 0,288878 0,200000 0,288878 0,288878 0,016690
348 1660171193 0,288878 0,200000 0,288878 0,288878 0,016690
348 1660171192 0,288878 0,200000 0,288878 0,288878 0,016690
348 1660171191 0,288878 0,200000 0,288878 0,288878 0,016690
348 1660171185 0,288057 0,400000 0,287339 0,288774 0,033191
348 1660171184 0,288057 0,400000 0,287339 0,288774 0,033191
348 1660171183 0,288057 0,400000 0,287339 0,288774 0,033191
348 1660171182 0,288057 0,400000 0,287339 0,288774 0,033191
348 1660171181 0,288057 0,400000 0,287339 0,288774 0,033191
348 1660171170 0,288421 0,200000 0,288421 0,288421 0,016637
348 1660171169 0,288421 0,200000 0,288421 0,288421 0,016637
348 1660171168 0,288421 0,200000 0,288421 0,288421 0,016637
348 1660171167 0,288421 0,200000 0,288421 0,288421 0,016637
348 1660171166 0,288421 0,200000 0,288421 0,288421 0,016637
348 1660171160 0,300066 0,200000 0,300066 0,300066 0,018008
348 1660171159 0,300066 0,200000 0,300066 0,300066 0,018008
348 1660171158 0,300066 0,200000 0,300066 0,300066 0,018008
348 1660171157 0,300066 0,200000 0,300066 0,300066 0,018008
348 1660171156 0,300066 0,200000 0,300066 0,300066 0,018008
364 1660171160 0,148442 0,200000 0,148442 0,148442 0,004407
364 1660171159 0,148442 0,200000 0,148442 0,148442 0,004407
364 1660171158 0,148442 0,200000 0,148442 0,148442 0,004407
364 1660171157 0,148442 0,200000 0,148442 0,148442 0,004407
364 1660171156 0,148442 0,200000 0,148442 0,148442 0,004407
358 1660171210 0,266723 0,200000 0,266723 0,266723 0,014228
358 1660171209 0,266723 0,200000 0,266723 0,266723 0,014228
358 1660171208 0,266723 0,200000 0,266723 0,266723 0,014228
358 1660171207 0,266723 0,200000 0,266723 0,266723 0,014228
358 1660171206 0,266723 0,200000 0,266723 0,266723 0,014228
358 1660171205 0,239166 0,200000 0,239166 0,239166 0,011440
358 1660171204 0,239166 0,200000 0,239166 0,239166 0,011440
358 1660171203 0,239166 0,200000 0,239166 0,239166 0,011440
358 1660171202 0,239166 0,200000 0,239166 0,239166 0,011440
358 1660171201 0,239166 0,200000 0,239166 0,239166 0,011440
358 1660171200 0,261268 0,200000 0,261268 0,261268 0,013652
358 1660171199 0,261268 0,200000 0,261268 0,261268 0,013652
358 1660171198 0,261268 0,200000 0,261268 0,261268 0,013652
358 1660171197 0,261268 0,200000 0,261268 0,261268 0,013652
358 1660171196 0,261268 0,200000 0,261268 0,261268 0,013652
358 1660171190 0,233529 0,400000 0,225104 0,241955 0,021843
358 1660171189 0,233529 0,400000 0,225104 0,241955 0,021843
358 1660171188 0,233529 0,400000 0,225104 0,241955 0,021843
358 1660171187 0,233529 0,400000 0,225104 0,241955 0,021843
358 1660171186 0,233529 0,400000 0,225104 0,241955 0,021843
358 1660171175 0,228653 0,200000 0,228653 0,228653 0,010456
358 1660171174 0,228653 0,200000 0,228653 0,228653 0,010456
358 1660171173 0,228653 0,200000 0,228653 0,228653 0,010456
358 1660171172 0,228653 0,200000 0,228653 0,228653 0,010456
358 1660171171 0,228653 0,200000 0,228653 0,228653 0,010456
358 1660171170 0,252014 0,600000 0,236441 0,260986 0,038180
358 1660171169 0,252014 0,600000 0,236441 0,260986 0,038180
358 1660171168 0,252014 0,600000 0,236441 0,260986 0,038180
358 1660171167 0,252014 0,600000 0,236441 0,260986 0,038180
358 1660171166 0,252014 0,600000 0,236441 0,260986 0,038180
373 1660171180 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171179 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171178 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171177 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171176 0,236046 0,200000 0,236046 0,236046 0,011144
370 1660171185 0,338727 0,200000 0,338727 0,338727 0,022947
370 1660171184 0,338727 0,200000 0,338727 0,338727 0,022947
370 1660171183 0,338727 0,200000 0,338727 0,338727 0,022947
370 1660171182 0,338727 0,200000 0,338727 0,338727 0,022947
370 1660171181 0,338727 0,200000 0,338727 0,338727 0,022947
370 1660171155 0,292508 0,200000 0,292508 0,292508 0,017112
370 1660171154 0,292508 0,200000 0,292508 0,292508 0,017112
370 1660171153 0,292508 0,200000 0,292508 0,292508 0,017112
361 1660171210 0,089971 0,200000 0,089971 0,089971 0,001619
361 1660171209 0,089971 0,200000 0,089971 0,089971 0,001619
361 1660171208 0,089971 0,200000 0,089971 0,089971 0,001619
361 1660171207 0,089971 0,200000 0,089971 0,089971 0,001619
361 1660171206 0,089971 0,200000 0,089971 0,089971 0,001619
367 1660171170 0,161747 0,200000 0,161747 0,161747 0,005232
367 1660171169 0,161747 0,200000 0,161747 0,161747 0,005232
367 1660171168 0,161747 0,200000 0,161747 0,161747 0,005232
367 1660171167 0,161747 0,200000 0,161747 0,161747 0,005232
367 1660171166 0,161747 0,200000 0,161747 0,161747 0,005232
376 1660171195 0,117456 0,200000 0,117456 0,117456 0,002759
376 1660171194 0,117456 0,200000 0,117456 0,117456 0,002759
376 1660171193 0,117456 0,200000 0,117456 0,117456 0,002759
376 1660171192 0,117456 0,200000 0,117456 0,117456 0,002759
376 1660171191 0,117456 0,200000 0,117456 0,117456 0,002759
376 1660171165 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171164 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171163 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171162 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171161 0,132106 0,200000 0,132106 0,132106 0,003490
355 1660171210 20,519234 0,200000 20,519234 20,519234 84,207796
355 1660171209 20,519234 0,200000 20,519234 20,519234 84,207796
355 1660171208 20,519234 0,200000 20,519234 20,519234 84,207796
355 1660171207 20,519234 0,200000 20,519234 20,519234 84,207796
355 1660171206 20,519234 0,200000 20,519234 20,519234 84,207796
355 1660171205 17,161464 0,200000 17,161464 17,161464 58,903168
355 1660171204 17,161464 0,200000 17,161464 17,161464 58,903168
355 1660171203 17,161464 0,200000 17,161464 17,161464 58,903168
355 1660171202 17,161464 0,200000 17,161464 17,161464 58,903168
355 1660171201 17,161464 0,200000 17,161464 17,161464 58,903168
355 1660171200 95,977471 0,200000 95,977471 95,977471 1842,334983
355 1660171199 95,977471 0,200000 95,977471 95,977471 1842,334983
355 1660171198 95,977471 0,200000 95,977471 95,977471 1842,334983
355 1660171197 95,977471 0,200000 95,977471 95,977471 1842,334983
355 1660171196 95,977471 0,200000 95,977471 95,977471 1842,334983
355 1660171190 18,000496 0,400000 17,970514 18,030478 129,607501
355 1660171189 18,000496 0,400000 17,970514 18,030478 129,607501
355 1660171188 18,000496 0,400000 17,970514 18,030478 129,607501
355 1660171187 18,000496 0,400000 17,970514 18,030478 129,607501
355 1660171186 18,000496 0,400000 17,970514 18,030478 129,607501
355 1660171175 67,941928 0,200000 67,941928 67,941928 923,221127
355 1660171174 67,941928 0,200000 67,941928 67,941928 923,221127
355 1660171173 67,941928 0,200000 67,941928 67,941928 923,221127
355 1660171172 67,941928 0,200000 67,941928 67,941928 923,221127
355 1660171171 67,941928 0,200000 67,941928 67,941928 923,221127
355 1660171170 27,607889 0,600000 15,104836 49,089502 596,997432
355 1660171169 27,607889 0,600000 15,104836 49,089502 596,997432
355 1660171168 27,607889 0,600000 15,104836 49,089502 596,997432
355 1660171167 27,607889 0,600000 15,104836 49,089502 596,997432
355 1660171166 27,607889 0,600000 15,104836 49,089502 596,997432
352 1660171205 0,303958 0,200000 0,303958 0,303958 0,018478
352 1660171204 0,303958 0,200000 0,303958 0,303958 0,018478
352 1660171203 0,303958 0,200000 0,303958 0,303958 0,018478
352 1660171202 0,303958 0,200000 0,303958 0,303958 0,018478
352 1660171201 0,303958 0,200000 0,303958 0,303958 0,018478
352 1660171200 0,305117 0,200000 0,305117 0,305117 0,018619
352 1660171199 0,305117 0,200000 0,305117 0,305117 0,018619
352 1660171198 0,305117 0,200000 0,305117 0,305117 0,018619
352 1660171197 0,305117 0,200000 0,305117 0,305117 0,018619
352 1660171196 0,305117 0,200000 0,305117 0,305117 0,018619
330 1660171205 0,277952 0,400000 0,255394 0,300510 0,031107
330 1660171204 0,277952 0,400000 0,255394 0,300510 0,031107
330 1660171203 0,277952 0,400000 0,255394 0,300510 0,031107
330 1660171202 0,277952 0,400000 0,255394 0,300510 0,031107
330 1660171201 0,277952 0,400000 0,255394 0,300510 0,031107
330 1660171190 0,297619 0,800000 0,254358 0,347675 0,071979
330 1660171189 0,297619 0,800000 0,254358 0,347675 0,071979
330 1660171188 0,297619 0,800000 0,254358 0,347675 0,071979
330 1660171187 0,297619 0,800000 0,254358 0,347675 0,071979
330 1660171186 0,297619 0,800000 0,254358 0,347675 0,071979
330 1660171170 0,271269 0,400000 0,256644 0,285894 0,029520
330 1660171169 0,271269 0,400000 0,256644 0,285894 0,029520
330 1660171168 0,271269 0,400000 0,256644 0,285894 0,029520
330 1660171167 0,271269 0,400000 0,256644 0,285894 0,029520
330 1660171166 0,271269 0,400000 0,256644 0,285894 0,029520
330 1660171155 0,300505 0,400000 0,285167 0,315843 0,036215
330 1660171154 0,300505 0,400000 0,285167 0,315843 0,036215
330 1660171153 0,300505 0,400000 0,285167 0,315843 0,036215
370 1660171153 0,292508 0,200000 0,292508 0,292508 0,017112
330 1660171153 0,300505 0,400000 0,285167 0,315843 0,036215
370 1660171154 0,292508 0,200000 0,292508 0,292508 0,017112
330 1660171154 0,300505 0,400000 0,285167 0,315843 0,036215
370 1660171155 0,292508 0,200000 0,292508 0,292508 0,017112
330 1660171155 0,300505 0,400000 0,285167 0,315843 0,036215
348 1660171156 0,300066 0,200000 0,300066 0,300066 0,018008
364 1660171156 0,148442 0,200000 0,148442 0,148442 0,004407
348 1660171157 0,300066 0,200000 0,300066 0,300066 0,018008
364 1660171157 0,148442 0,200000 0,148442 0,148442 0,004407
348 1660171158 0,300066 0,200000 0,300066 0,300066 0,018008
364 1660171158 0,148442 0,200000 0,148442 0,148442 0,004407
348 1660171159 0,300066 0,200000 0,300066 0,300066 0,018008
364 1660171159 0,148442 0,200000 0,148442 0,148442 0,004407
364 1660171160 0,148442 0,200000 0,148442 0,148442 0,004407
348 1660171160 0,300066 0,200000 0,300066 0,300066 0,018008
376 1660171161 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171162 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171163 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171164 0,132106 0,200000 0,132106 0,132106 0,003490
376 1660171165 0,132106 0,200000 0,132106 0,132106 0,003490
367 1660171166 0,161747 0,200000 0,161747 0,161747 0,005232
348 1660171166 0,288421 0,200000 0,288421 0,288421 0,016637
358 1660171166 0,252014 0,600000 0,236441 0,260986 0,038180
355 1660171166 27,607889 0,600000 15,104836 49,089502 596,997432
330 1660171166 0,271269 0,400000 0,256644 0,285894 0,029520
367 1660171167 0,161747 0,200000 0,161747 0,161747 0,005232
348 1660171167 0,288421 0,200000 0,288421 0,288421 0,016637
358 1660171167 0,252014 0,600000 0,236441 0,260986 0,038180
355 1660171167 27,607889 0,600000 15,104836 49,089502 596,997432
330 1660171167 0,271269 0,400000 0,256644 0,285894 0,029520
367 1660171168 0,161747 0,200000 0,161747 0,161747 0,005232
348 1660171168 0,288421 0,200000 0,288421 0,288421 0,016637
358 1660171168 0,252014 0,600000 0,236441 0,260986 0,038180
355 1660171168 27,607889 0,600000 15,104836 49,089502 596,997432
330 1660171168 0,271269 0,400000 0,256644 0,285894 0,029520
367 1660171169 0,161747 0,200000 0,161747 0,161747 0,005232
348 1660171169 0,288421 0,200000 0,288421 0,288421 0,016637
358 1660171169 0,252014 0,600000 0,236441 0,260986 0,038180
355 1660171169 27,607889 0,600000 15,104836 49,089502 596,997432
330 1660171169 0,271269 0,400000 0,256644 0,285894 0,029520
355 1660171170 27,607889 0,600000 15,104836 49,089502 596,997432
358 1660171170 0,252014 0,600000 0,236441 0,260986 0,038180
330 1660171170 0,271269 0,400000 0,256644 0,285894 0,029520
367 1660171170 0,161747 0,200000 0,161747 0,161747 0,005232
348 1660171170 0,288421 0,200000 0,288421 0,288421 0,016637
358 1660171171 0,228653 0,200000 0,228653 0,228653 0,010456
355 1660171171 67,941928 0,200000 67,941928 67,941928 923,221127
358 1660171172 0,228653 0,200000 0,228653 0,228653 0,010456
355 1660171172 67,941928 0,200000 67,941928 67,941928 923,221127
358 1660171173 0,228653 0,200000 0,228653 0,228653 0,010456
355 1660171173 67,941928 0,200000 67,941928 67,941928 923,221127
358 1660171174 0,228653 0,200000 0,228653 0,228653 0,010456
355 1660171174 67,941928 0,200000 67,941928 67,941928 923,221127
355 1660171175 67,941928 0,200000 67,941928 67,941928 923,221127
358 1660171175 0,228653 0,200000 0,228653 0,228653 0,010456
373 1660171176 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171177 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171178 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171179 0,236046 0,200000 0,236046 0,236046 0,011144
373 1660171180 0,236046 0,200000 0,236046 0,236046 0,011144
348 1660171181 0,288057 0,400000 0,287339 0,288774 0,033191
370 1660171181 0,338727 0,200000 0,338727 0,338727 0,022947
348 1660171182 0,288057 0,400000 0,287339 0,288774 0,033191
370 1660171182 0,338727 0,200000 0,338727 0,338727 0,022947
348 1660171183 0,288057 0,400000 0,287339 0,288774 0,033191
370 1660171183 0,338727 0,200000 0,338727 0,338727 0,022947
348 1660171184 0,288057 0,400000 0,287339 0,288774 0,033191
370 1660171184 0,338727 0,200000 0,338727 0,338727 0,022947
348 1660171185 0,288057 0,400000 0,287339 0,288774 0,033191
370 1660171185 0,338727 0,200000 0,338727 0,338727 0,022947
358 1660171186 0,233529 0,400000 0,225104 0,241955 0,021843
355 1660171186 18,000496 0,400000 17,970514 18,030478 129,607501
330 1660171186 0,297619 0,800000 0,254358 0,347675 0,071979
358 1660171187 0,233529 0,400000 0,225104 0,241955 0,021843
355 1660171187 18,000496 0,400000 17,970514 18,030478 129,607501
330 1660171187 0,297619 0,800000 0,254358 0,347675 0,071979
358 1660171188 0,233529 0,400000 0,225104 0,241955 0,021843
355 1660171188 18,000496 0,400000 17,970514 18,030478 129,607501
330 1660171188 0,297619 0,800000 0,254358 0,347675 0,071979
358 1660171189 0,233529 0,400000 0,225104 0,241955 0,021843
355 1660171189 18,000496 0,400000 17,970514 18,030478 129,607501
330 1660171189 0,297619 0,800000 0,254358 0,347675 0,071979
358 1660171190 0,233529 0,400000 0,225104 0,241955 0,021843
355 1660171190 18,000496 0,400000 17,970514 18,030478 129,607501
330 1660171190 0,297619 0,800000 0,254358 0,347675 0,071979
376 1660171191 0,117456 0,200000 0,117456 0,117456 0,002759
348 1660171191 0,288878 0,200000 0,288878 0,288878 0,016690
376 1660171192 0,117456 0,200000 0,117456 0,117456 0,002759
376 1660171193 0,117456 0,200000 0,117456 0,117456 0,002759
348 1660171192 0,288878 0,200000 0,288878 0,288878 0,016690
348 1660171193 0,288878 0,200000 0,288878 0,288878 0,016690
376 1660171194 0,117456 0,200000 0,117456 0,117456 0,002759
348 1660171194 0,288878 0,200000 0,288878 0,288878 0,016690
376 1660171195 0,117456 0,200000 0,117456 0,117456 0,002759
348 1660171195 0,288878 0,200000 0,288878 0,288878 0,016690
352 1660171196 0,305117 0,200000 0,305117 0,305117 0,018619
348 1660171196 0,299022 0,600000 0,256603 0,334965 0,054275
358 1660171196 0,261268 0,200000 0,261268 0,261268 0,013652
355 1660171196 95,977471 0,200000 95,977471 95,977471 1842,334983
352 1660171197 0,305117 0,200000 0,305117 0,305117 0,018619
348 1660171197 0,299022 0,600000 0,256603 0,334965 0,054275
358 1660171197 0,261268 0,200000 0,261268 0,261268 0,013652
355 1660171197 95,977471 0,200000 95,977471 95,977471 1842,334983
352 1660171198 0,305117 0,200000 0,305117 0,305117 0,018619
348 1660171198 0,299022 0,600000 0,256603 0,334965 0,054275
358 1660171198 0,261268 0,200000 0,261268 0,261268 0,013652
355 1660171198 95,977471 0,200000 95,977471 95,977471 1842,334983
352 1660171199 0,305117 0,200000 0,305117 0,305117 0,018619
348 1660171199 0,299022 0,600000 0,256603 0,334965 0,054275
358 1660171199 0,261268 0,200000 0,261268 0,261268 0,013652
355 1660171199 95,977471 0,200000 95,977471 95,977471 1842,334983
352 1660171200 0,305117 0,200000 0,305117 0,305117 0,018619
348 1660171200 0,299022 0,600000 0,256603 0,334965 0,054275
358 1660171200 0,261268 0,200000 0,261268 0,261268 0,013652
355 1660171200 95,977471 0,200000 95,977471 95,977471 1842,334983
352 1660171201 0,303958 0,200000 0,303958 0,303958 0,018478
358 1660171201 0,239166 0,200000 0,239166 0,239166 0,011440
355 1660171201 17,161464 0,200000 17,161464 17,161464 58,903168
330 1660171201 0,277952 0,400000 0,255394 0,300510 0,031107
352 1660171202 0,303958 0,200000 0,303958 0,303958 0,018478
358 1660171202 0,239166 0,200000 0,239166 0,239166 0,011440
355 1660171202 17,161464 0,200000 17,161464 17,161464 58,903168
330 1660171202 0,277952 0,400000 0,255394 0,300510 0,031107
352 1660171203 0,303958 0,200000 0,303958 0,303958 0,018478
358 1660171203 0,239166 0,200000 0,239166 0,239166 0,011440
355 1660171203 17,161464 0,200000 17,161464 17,161464 58,903168
330 1660171203 0,277952 0,400000 0,255394 0,300510 0,031107
352 1660171204 0,303958 0,200000 0,303958 0,303958 0,018478
358 1660171204 0,239166 0,200000 0,239166 0,239166 0,011440
355 1660171204 17,161464 0,200000 17,161464 17,161464 58,903168
330 1660171204 0,277952 0,400000 0,255394 0,300510 0,031107
352 1660171205 0,303958 0,200000 0,303958 0,303958 0,018478
358 1660171205 0,239166 0,200000 0,239166 0,239166 0,011440
355 1660171205 17,161464 0,200000 17,161464 17,161464 58,903168
330 1660171205 0,277952 0,400000 0,255394 0,300510 0,031107
358 1660171206 0,266723 0,200000 0,266723 0,266723 0,014228
361 1660171206 0,089971 0,200000 0,089971 0,089971 0,001619
355 1660171206 20,519234 0,200000 20,519234 20,519234 84,207796
358 1660171207 0,266723 0,200000 0,266723 0,266723 0,014228
361 1660171207 0,089971 0,200000 0,089971 0,089971 0,001619
355 1660171207 20,519234 0,200000 20,519234 20,519234 84,207796
358 1660171208 0,266723 0,200000 0,266723 0,266723 0,014228
361 1660171208 0,089971 0,200000 0,089971 0,089971 0,001619
355 1660171208 20,519234 0,200000 20,519234 20,519234 84,207796
358 1660171209 0,266723 0,200000 0,266723 0,266723 0,014228
361 1660171209 0,089971 0,200000 0,089971 0,089971 0,001619
355 1660171209 20,519234 0,200000 20,519234 20,519234 84,207796
358 1660171210 0,266723 0,200000 0,266723 0,266723 0,014228
361 1660171210 0,089971 0,200000 0,089971 0,089971 0,001619
355 1660171210 20,519234 0,200000 20,519234 20,519234 84,207796
348 1660171211 0,268042 0,200000 0,268042 0,268042 0,014369
361 1660171211 0,137824 0,200000 0,137824 0,137824 0,003799
348 1660171212 0,268042 0,200000 0,268042 0,268042 0,014369
361 1660171212 0,137824 0,200000 0,137824 0,137824 0,003799
348 1660171213 0,268042 0,200000 0,268042 0,268042 0,014369
361 1660171213 0,137824 0,200000 0,137824 0,137824 0,003799
348 1660171214 0,268042 0,200000 0,268042 0,268042 0,014369
361 1660171214 0,137824 0,200000 0,137824 0,137824 0,003799
348 1660171215 0,268042 0,200000 0,268042 0,268042 0,014369
361 1660171215 0,137824 0,200000 0,137824 0,137824 0,003799
364 1660171216 0,102264 0,200000 0,102264 0,102264 0,002092
364 1660171217 0,102264 0,200000 0,102264 0,102264 0,002092
364 1660171218 0,102264 0,200000 0,102264 0,102264 0,002092
364 1660171219 0,102264 0,200000 0,102264 0,102264 0,002092
364 1660171220 0,102264 0,200000 0,102264 0,102264 0,002092
348 1660171221 0,304841 0,200000 0,304841 0,304841 0,018586
358 1660171221 0,244056 0,400000 0,228575 0,259536 0,023921
355 1660171221 26,907316 0,400000 16,450369 37,364263 333,340553
330 1660171221 0,303478 0,200000 0,303478 0,303478 0,018420
348 1660171222 0,304841 0,200000 0,304841 0,304841 0,018586
358 1660171222 0,244056 0,400000 0,228575 0,259536 0,023921
355 1660171222 26,907316 0,400000 16,450369 37,364263 333,340553
330 1660171222 0,303478 0,200000 0,303478 0,303478 0,018420
348 1660171223 0,304841 0,200000 0,304841 0,304841 0,018586
358 1660171223 0,244056 0,400000 0,228575 0,259536 0,023921
355 1660171223 26,907316 0,400000 16,450369 37,364263 333,340553
330 1660171223 0,303478 0,200000 0,303478 0,303478 0,018420
348 1660171224 0,304841 0,200000 0,304841 0,304841 0,018586
358 1660171224 0,244056 0,400000 0,228575 0,259536 0,023921
355 1660171224 26,907316 0,400000 16,450369 37,364263 333,340553
330 1660171224 0,303478 0,200000 0,303478 0,303478 0,018420
348 1660171225 0,304841 0,200000 0,304841 0,304841 0,018586
358 1660171225 0,244056 0,400000 0,228575 0,259536 0,023921
355 1660171225 26,907316 0,400000 16,450369 37,364263 333,340553
330 1660171225 0,303478 0,200000 0,303478 0,303478 0,018420
358 1660171226 0,257351 0,200000 0,257351 0,257351 0,013246
355 1660171226 22,249263 0,200000 22,249263 22,249263 99,005939
364 1660171226 0,106038 0,200000 0,106038 0,106038 0,002249
330 1660171226 0,290267 0,200000 0,290267 0,290267 0,016851
358 1660171227 0,257351 0,200000 0,257351 0,257351 0,013246
355 1660171227 22,249263 0,200000 22,249263 22,249263 99,005939
364 1660171227 0,106038 0,200000 0,106038 0,106038 0,002249
330 1660171227 0,290267 0,200000 0,290267 0,290267 0,016851
358 1660171228 0,257351 0,200000 0,257351 0,257351 0,013246
355 1660171228 22,249263 0,200000 22,249263 22,249263 99,005939
364 1660171228 0,106038 0,200000 0,106038 0,106038 0,002249
330 1660171228 0,290267 0,200000 0,290267 0,290267 0,016851
358 1660171229 0,257351 0,200000 0,257351 0,257351 0,013246
355 1660171229 22,249263 0,200000 22,249263 22,249263 99,005939
364 1660171229 0,106038 0,200000 0,106038 0,106038 0,002249
330 1660171229 0,290267 0,200000 0,290267 0,290267 0,016851
355 1660171230 22,249263 0,200000 22,249263 22,249263 99,005939
358 1660171230 0,257351 0,200000 0,257351 0,257351 0,013246
364 1660171230 0,106038 0,200000 0,106038 0,106038 0,002249
330 1660171230 0,290267 0,200000 0,290267 0,290267 0,016851
348 1660171231 0,296849 0,400000 0,290658 0,303039 0,035263
358 1660171231 0,244395 0,200000 0,244395 0,244395 0,011946
355 1660171231 46,160306 0,200000 46,160306 46,160306 426,154774
348 1660171232 0,296849 0,400000 0,290658 0,303039 0,035263
358 1660171232 0,244395 0,200000 0,244395 0,244395 0,011946
355 1660171232 46,160306 0,200000 46,160306 46,160306 426,154774
348 1660171233 0,296849 0,400000 0,290658 0,303039 0,035263
358 1660171233 0,244395 0,200000 0,244395 0,244395 0,011946
355 1660171233 46,160306 0,200000 46,160306 46,160306 426,154774
348 1660171234 0,296849 0,400000 0,290658 0,303039 0,035263
358 1660171234 0,244395 0,200000 0,244395 0,244395 0,011946
355 1660171234 46,160306 0,200000 46,160306 46,160306 426,154774
348 1660171235 0,296849 0,400000 0,290658 0,303039 0,035263
358 1660171235 0,244395 0,200000 0,244395 0,244395 0,011946
355 1660171235 46,160306 0,200000 46,160306 46,160306 426,154774
358 1660171236 0,222779 0,400000 0,196374 0,249184 0,020131
355 1660171236 12,856369 0,400000 10,941314 14,771424 67,581467
358 1660171237 0,222779 0,400000 0,196374 0,249184 0,020131
355 1660171237 12,856369 0,400000 10,941314 14,771424 67,581467
358 1660171238 0,222779 0,400000 0,196374 0,249184 0,020131
355 1660171238 12,856369 0,400000 10,941314 14,771424 67,581467
358 1660171239 0,222779 0,400000 0,196374 0,249184 0,020131
355 1660171239 12,856369 0,400000 10,941314 14,771424 67,581467
355 1660171240 12,856369 0,400000 10,941314 14,771424 67,581467
358 1660171240 0,222779 0,400000 0,196374 0,249184 0,020131
330 1660171241 0,274911 0,400000 0,263776 0,286047 0,030280
330 1660171242 0,274911 0,400000 0,263776 0,286047 0,030280
330 1660171243 0,274911 0,400000 0,263776 0,286047 0,030280
330 1660171244 0,274911 0,400000 0,263776 0,286047 0,030280
330 1660171245 0,274911 0,400000 0,263776 0,286047 0,030280
348 1660171251 0,321484 0,400000 0,307260 0,335707 0,041422
348 1660171252 0,321484 0,400000 0,307260 0,335707 0,041422
348 1660171253 0,321484 0,400000 0,307260 0,335707 0,041422
348 1660171254 0,321484 0,400000 0,307260 0,335707 0,041422
348 1660171255 0,321484 0,400000 0,307260 0,335707 0,041422
358 1660171256 0,253146 0,400000 0,225893 0,280399 0,025930
355 1660171256 17,398463 0,400000 16,401610 18,395317 121,480096
330 1660171256 0,285599 0,400000 0,285056 0,286142 0,032627
358 1660171257 0,253146 0,400000 0,225893 0,280399 0,025930
358 1660171258 0,253146 0,400000 0,225893 0,280399 0,025930
355 1660171257 17,398463 0,400000 16,401610 18,395317 121,480096
355 1660171258 17,398463 0,400000 16,401610 18,395317 121,480096
330 1660171257 0,285599 0,400000 0,285056 0,286142 0,032627
330 1660171258 0,285599 0,400000 0,285056 0,286142 0,032627
358 1660171259 0,253146 0,400000 0,225893 0,280399 0,025930
355 1660171259 17,398463 0,400000 16,401610 18,395317 121,480096
330 1660171259 0,285599 0,400000 0,285056 0,286142 0,032627
358 1660171260 0,253146 0,400000 0,225893 0,280399 0,025930
355 1660171260 17,398463 0,400000 16,401610 18,395317 121,480096
330 1660171260 0,285599 0,400000 0,285056 0,286142 0,032627
330 1660171261 0,335043 0,200000 0,335043 0,335043 0,022451
330 1660171262 0,335043 0,200000 0,335043 0,335043 0,022451
330 1660171263 0,335043 0,200000 0,335043 0,335043 0,022451
330 1660171264 0,335043 0,200000 0,335043 0,335043 0,022451
330 1660171265 0,335043 0,200000 0,335043 0,335043 0,022451
348 1660171266 0,260145 0,200000 0,260145 0,260145 0,013535
358 1660171266 0,255708 0,200000 0,255708 0,255708 0,013077
355 1660171266 11,328164 0,200000 11,328164 11,328164 25,665458
348 1660171267 0,260145 0,200000 0,260145 0,260145 0,013535
358 1660171267 0,255708 0,200000 0,255708 0,255708 0,013077
355 1660171267 11,328164 0,200000 11,328164 11,328164 25,665458
348 1660171268 0,260145 0,200000 0,260145 0,260145 0,013535
358 1660171268 0,255708 0,200000 0,255708 0,255708 0,013077
355 1660171268 11,328164 0,200000 11,328164 11,328164 25,665458
